appid,name,developer,publisher,score_rank,positive,negative,owners,average_forever,average_2weeks,median_forever,median_2weeks,ccu,genre,currency,final,categories,positive_ratio,ratings,owners_average,MutualPlayerCount
261550,Mount & Blade II: Bannerlord,TaleWorlds Entertainment,TaleWorlds Entertainment,,211821,28965,"10,000,000 .. 20,000,000",7567,440,4579,421,24785,"Action, Indie, RPG, Simulation, Strategy",USD,49.99,"Single-player, Multi-player, PvP, Online PvP, Steam Achievements, Steam Trading Cards, Steam Workshop, Partial Controller Support, Steam Cloud, Includes level editor, Remote Play on Tablet, Family Sharing",0.8797064613391145,0.8687211408172539,15000000.0,263
265610,Epic Battle Fantasy 4,Matt Roszak,Matt Roszak,,2917,94,"100,000 .. 200,000",746,294,1311,294,37,"Adventure, RPG",USD,14.99,"Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",0.9687811358352707,0.7964334965116973,150000.0,51
233150,LUFTRAUSERS,Vlambeer,Devolver Digital,,3929,384,"200,000 .. 500,000",267,0,244,0,5,"Action, Indie, Simulation",USD,9.99,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing",0.9109668444238349,0.7956935138138718,350000.0,32
237990,The Banner Saga,Stoic,Stoic Studio,,13440,1663,"500,000 .. 1,000,000",481,228,190,228,40,"Indie, RPG, Strategy",USD,24.99,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Captions available, Steam Cloud, Includes level editor, Remote Play on Tablet, Remote Play on TV, Family Sharing",0.8898894259418658,0.8164832038428496,750000.0,50
238750,Might & Magic X - Legacy,Ubisoft,Ubisoft,,2073,1083,"200,000 .. 500,000",8875,0,7592,0,45,RPG,USD,29.99,"Single-player, Family Sharing",0.6568441064638784,0.7669731946448195,350000.0,6
274290,Gods Will Be Watching,Deconstructeam,Devolver Digital,,1988,821,"500,000 .. 1,000,000",194,0,184,0,2,"Adventure, Indie",USD,9.99,"Single-player, Steam Achievements, Steam Trading Cards, Captions available, Family Sharing",0.7077251690993236,0.7725948677961894,750000.0,55
286340,FarSky,Farsky Interactive,Farsky Interactive,,2868,980,"200,000 .. 500,000",330,0,365,0,2,"Adventure, Indie",,0.0,"Single-player, Family Sharing",0.7453222453222453,0.7749181502729662,350000.0,13
404730,Wasteland 2: Director's Cut,inXile Entertainment,inXile Entertainment,,0,0,"500,000 .. 1,000,000",1130,0,674,0,116,"Adventure, Indie, RPG, Strategy",USD,29.99,"Single-player, Steam Achievements, Captions available, Partial Controller Support, Steam Cloud, Family Sharing",,0.7787901224971441,750000.0,87
213850,Magic 2014 — Duels of the Planeswalkers,Stainless Games,Wizards of the Coast LLC,,3769,793,"500,000 .. 1,000,000",1965,0,1229,0,20,Strategy,,0.0,"Single-player, Multi-player, Co-op, Shared/Split Screen, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Stats, Steam Leaderboards, Remote Play Together, Family Sharing",0.8261727312582201,0.7851524936275107,750000.0,36
690040,SUPERHOT: MIND CONTROL DELETE,SUPERHOT Team,SUPERHOT Team,,9434,1724,"500,000 .. 1,000,000",225,82,79,82,41,"Action, Indie",USD,24.99,"Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing",0.8454920236601542,0.7971348973942368,750000.0,44
339230,ZOMBI,Straight Right,Ubisoft,,1658,907,"200,000 .. 500,000",241,0,241,0,4,"Action, Adventure",USD,19.99,"Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing",0.6463937621832359,0.7681703161904085,350000.0,38
222440,THE KING OF FIGHTERS 2002 UNLIMITED MATCH,"SNK CORPORATION, Code Mystics",SNK CORPORATION,,3884,225,"200,000 .. 500,000",187,0,259,0,124,Action,USD,14.99,"Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Leaderboards, Remote Play Together, Family Sharing",0.9452421513750304,0.7991933834784776,350000.0,45
347600,Total Miner,Studio Forge Ltd,Studio Forge Ltd,,510,154,"20,000 .. 50,000",258,0,447,0,5,"Action, Adventure, Indie, RPG, Early Access",USD,2.99,"Single-player, Multi-player, Partial Controller Support, Family Sharing",0.7680722891566265,0.7785535058345037,35000.0,1
347830,Fairy Fencer F,"Idea Factory, Compile Heart",Idea Factory International,,2113,242,"200,000 .. 500,000",721,0,671,0,2,RPG,USD,9.99,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing",0.89723991507431,0.7875710390489759,350000.0,74
359870,FINAL FANTASY X/X-2 HD Remaster,Square Enix,Square Enix,,15856,1673,"500,000 .. 1,000,000",1580,866,1543,866,851,RPG,USD,29.99,"Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Family Sharing",0.9045581607621656,0.8257545345209253,750000.0,106
363680,Battlefleet Gothic: Armada,Tindalos Interactive,Focus Entertainment,,3857,1784,"200,000 .. 500,000",1703,0,2401,0,20,Strategy,USD,14.99,"Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Steam Trading Cards, Steam Cloud, Valve Anti-Cheat enabled, Family Sharing",0.6837440170182592,0.7634948601988207,350000.0,17
394970,DEADBOLT,Hopoo Games,Hopoo Games,,4866,204,"200,000 .. 500,000",586,0,957,0,10,"Action, Indie",USD,9.99,"Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Includes level editor, Family Sharing",0.9597633136094674,0.8053986789767756,350000.0,30
405900,Disgaea PC,"Nippon Ichi Software, Inc.","NIS America, Inc.",,3846,559,"500,000 .. 1,000,000",299,0,244,0,49,RPG,USD,19.99,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing",0.8730987514188422,0.7910745142757017,750000.0,55
411830,SENRAN KAGURA SHINOVI VERSUS,Tamsoft,"XSEED Games, Marvelous USA, Inc., Marvelous",,3594,199,"100,000 .. 200,000",731,0,826,0,8,Action,USD,19.99,"Single-player, Multi-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing",0.9475349327708937,0.7980654167626186,150000.0,43
427190,DEAD RISING,Capcom,Capcom,,4859,689,"500,000 .. 1,000,000",850,0,973,0,80,"Action, Adventure",USD,19.99,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play on TV, Family Sharing",0.8758111031002163,0.7941866351075408,750000.0,124
432350,Epic Battle Fantasy 5,Matt Roszak,Matt Roszak,,4972,66,"200,000 .. 500,000",3426,0,3426,0,76,"Adventure, RPG, Strategy",USD,24.99,"Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",0.9868995633187773,0.8092236483247618,350000.0,14
438490,GOD EATER 2 Rage Burst,"BANDAI NAMCO Studio, SHIFT, QLOC",BANDAI NAMCO Entertainment,,3334,958,"200,000 .. 500,000",1244,0,452,0,72,"Action, RPG",USD,49.99,"Single-player, Multi-player, Co-op, Steam Achievements, Full controller support, Steam Cloud, Steam Leaderboards, Family Sharing",0.776794035414725,0.7785359379674047,350000.0,55
443000,DUAL GEAR,"Orbital Speed Studio Co.,Ltd.","Orbital Speed Studio Co.,Ltd.",,256,117,"20,000 .. 50,000",90,0,90,0,0,"Action, Indie, RPG, Simulation, Strategy, Early Access",USD,19.99,"Single-player, Partial Controller Support, Family Sharing",0.6863270777479893,0.7776322262537182,35000.0,0
502280,BERSERK and the Band of the Hawk,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",,2662,600,"100,000 .. 200,000",606,0,561,0,62,Action,USD,23.99,"Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing",0.8160637645616187,0.7825112501927168,150000.0,27
525480,.hack//G.U. Last Recode,CyberConnect2,Bandai Namco Entertainment,,3029,443,"100,000 .. 200,000",1076,0,1589,0,72,RPG,USD,49.99,"Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Remote Play on TV, Family Sharing",0.8724078341013825,0.788674384440779,150000.0,38
551730,Toukiden 2,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",,1091,272,"50,000 .. 100,000",2452,0,2583,0,3,Action,USD,59.99,"Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing",0.8004402054292002,0.7797489663759556,75000.0,15
571260,THE KING OF FIGHTERS XIV STEAM EDITION,"SNK CORPORATION, Abstraction Games",SNK CORPORATION,,3220,671,"100,000 .. 200,000",1709,0,768,0,28,Action,USD,59.99,"Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Stats, Steam Leaderboards, Remote Play Together, Family Sharing",0.8275507581598561,0.7844870211252617,150000.0,38
571740,Golf It!,Perfuse Entertainment,Perfuse Entertainment,,24194,2545,"1,000,000 .. 2,000,000",681,46,268,84,1132,"Casual, Indie, Simulation, Sports",USD,8.99,"Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Cross-Platform Multiplayer, Steam Achievements, Tracked Controller Support, VR Supported, Steam Trading Cards, Steam Workshop, Partial Controller Support, Steam Cloud, Stats, Steam Leaderboards, Includes level editor, Remote Play on Phone, Remote Play on Tablet, Remote Play Together, Family Sharing",0.9048206739219866,0.8388049163490702,1500000.0,142
586140,BlazBlue Centralfiction,Arc System Works,"H2 Interactive Co., Ltd.",,9313,596,"200,000 .. 500,000",3094,169,298,169,263,Action,USD,39.99,"Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play Together, Family Sharing",0.9398526591987082,0.8193776322848146,350000.0,50
626690,Sword Art Online: Fatal Bullet,DIMPS,BANDAI NAMCO Entertainment,,14692,3742,"500,000 .. 1,000,000",789,0,543,0,138,"Action, RPG",USD,39.99,"Single-player, Multi-player, PvP, Online PvP, Steam Achievements, Partial Controller Support, Steam Cloud, Stats, Steam Leaderboards, Remote Play on Tablet, Family Sharing",0.7970055332537702,0.7858080169530567,750000.0,86
520440,GUILTY GEAR Xrd REV 2,Arc System Works,Arc System Works,,9209,567,"500,000 .. 1,000,000",846,2,238,2,128,Action,USD,29.99,"Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing",0.9420008183306056,0.8195046390207416,750000.0,41
240720,Getting Over It with Bennett Foddy,Bennett Foddy,Bennett Foddy,,56765,12082,"2,000,000 .. 5,000,000",594,20,171,22,451,Action,USD,7.99,"Single-player, Partial Controller Support, Commentary available, Remote Play on Phone, Remote Play on Tablet, Family Sharing",0.824509419437303,0.8108239816420196,3500000.0,96
704270,Generation Zero,Systemic Reaction™,Systemic Reaction™,,26339,10835,"1,000,000 .. 2,000,000",994,0,437,0,788,"Action, Adventure",USD,24.99,"Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing",0.7085328455372034,0.7395668965291254,1500000.0,148
678950,DRAGON BALL FighterZ,Arc System Works,BANDAI NAMCO Entertainment,,62063,6482,"2,000,000 .. 5,000,000",1268,44,518,57,1274,Action,USD,59.99,"Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing",0.9054343861696695,0.867408308609567,3500000.0,166
774801,Crab Champions,Noisestorm,Noisestorm,,20302,396,"500,000 .. 1,000,000",959,107,861,84,1597,"Action, Adventure, Casual, Indie, Early Access",USD,9.99,"Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Partial Controller Support, Steam Cloud, Family Sharing",0.9808677166876026,0.8622574164609345,750000.0,34
784050,Filthy Hands,Globiss Interactive,Globiss Interactive,,46,25,"0 .. 20,000",0,0,0,0,0,"Violent, Action, Casual, Indie, Early Access",USD,3.99,"Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Remote Play Together, Family Sharing",0.647887323943662,0.7784748938089174,10000.0,3
645730,RESONANCE OF FATE/END OF ETERNITY 4K/HD EDITION,tri-Ace,tri-Ace,,647,160,"50,000 .. 100,000",353,0,483,0,9,RPG,USD,34.99,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing",0.8017348203221809,0.7794028482810813,75000.0,17
857980,Void Bastards,Blue Manchu,Humble Games,,4306,691,"200,000 .. 500,000",658,0,621,0,26,"Action, Strategy",USD,29.99,"Single-player, Steam Achievements, Full controller support, Steam Cloud, Remote Play on TV, Family Sharing",0.8617170302181308,0.7908328347597232,350000.0,19
858260,Until You Fall,Schell Games,Schell Games,,2917,169,"200,000 .. 500,000",203,1,341,1,10,"Action, Adventure, Indie",USD,24.99,"Single-player, Steam Achievements, Tracked Controller Support, VR Only, Steam Trading Cards, Steam Cloud, Family Sharing",0.9452365521710953,0.7945954978558374,350000.0,12
868520,killer7,"GRASSHOPPER MANUFACTURE INC., Engine Software BV","NIS America, Inc.",,2613,112,"100,000 .. 200,000",333,0,107,0,9,"Action, Adventure",USD,19.99,"Single-player, Partial Controller Support, Steam Cloud, Family Sharing",0.9588990825688073,0.7940618242839778,150000.0,7
544750,SOULCALIBUR VI,"BANDAI NAMCO Studios Inc., Dimps Corporation",BANDAI NAMCO Entertainment,,10355,2219,"1,000,000 .. 2,000,000",504,72,260,72,180,Action,USD,59.99,"Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Shared/Split Screen, Steam Achievements, Partial Controller Support, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play Together, Family Sharing",0.8235247335772229,0.7921870648209737,1500000.0,73
884660,CRSED: F.O.A.D.,Darkflow Software,Gaijin Network Ltd,,30167,8034,"2,000,000 .. 5,000,000",1711,0,64,0,267,"Action, Massively Multiplayer, Free to Play",,0.0,"Single-player, Multi-player, MMO, PvP, Online PvP, Steam Achievements, Full controller support, In-App Purchases",0.7896913693358812,0.7849492102813348,3500000.0,98
787860,Farming Simulator 19,Giants Software,Giants Software,,67824,4102,"2,000,000 .. 5,000,000",8795,0,2359,0,3127,Simulation,USD,17.99,"Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Tablet, Remote Play on TV, Family Sharing",0.9429691627506048,0.8953176200460474,3500000.0,108
1002300,Fear & Hunger,Miro Haverinen,Happy Paintings,,0,0,"0 .. 20,000",646,1,565,1,610,"Adventure, Indie, RPG",USD,7.99,"Single-player, Partial Controller Support, Family Sharing",,0.7787901224971441,10000.0,16
1008080,ARK,,,,0,0,"0 .. 20,000",192,0,185,0,0,,,0.0,"Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Captions available, In-App Purchases, Partial Controller Support",,0.7787901224971441,10000.0,22
1039890,EARTH DEFENSE FORCE: IRON RAIN,YUKE'S,D3PUBLISHER,,756,514,"100,000 .. 200,000",967,0,1047,0,16,Action,USD,59.99,"Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing",0.5952755905511811,0.7711941911891587,150000.0,13
794260,Outward Definitive Edition,Nine Dots Studio,Prime Matter,,18675,6914,"1,000,000 .. 2,000,000",1422,853,442,1162,613,RPG,USD,39.99,"Single-player, Multi-player, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Stats, Remote Play Together, Family Sharing",0.7298057759193404,0.7560006246716848,1500000.0,96
1128000,Cube World,Picroma,Picroma,,6837,11499,"500,000 .. 1,000,000",544,0,481,0,30,"Adventure, Indie, RPG",USD,19.99,"Single-player, Multi-player, Co-op, Online Co-op, Partial Controller Support, Steam Cloud, Family Sharing",0.3728730366492147,0.6229136206595257,750000.0,32
1150640,Yu-Gi-Oh! Legacy of the Duelist : Link Evolution,Other Ocean Emeryville,KONAMI,,3203,690,"200,000 .. 500,000",928,0,1039,0,298,Simulation,USD,39.99,"Single-player, Multi-player, PvP, Online PvP, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing",0.822758797842281,0.7839294892124562,350000.0,20
1167450,DAEMON X MACHINA,Marvelous Inc.,"XSEED Games, Marvelous USA, Inc., Marvelous",,5333,747,"200,000 .. 500,000",646,0,993,0,16,Action,USD,49.99,"Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Steam Leaderboards, Family Sharing",0.8771381578947368,0.7956374335332098,350000.0,10
1089090,ONE PIECE: PIRATE WARRIORS 4,Koei Tecmo,BANDAI NAMCO Entertainment,,16114,1412,"1,000,000 .. 2,000,000",964,85,643,85,1016,Action,USD,39.99,"Single-player, Multi-player, PvP, Online PvP, Steam Achievements, In-App Purchases, Partial Controller Support, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Family Sharing",0.9194339837955038,0.8313038451897462,1500000.0,52
916840,The Walking Dead: Saints & Sinners,Skydance Interactive,Skydance Interactive,,7991,1127,"500,000 .. 1,000,000",212,0,219,0,36,"Action, Adventure, Indie, RPG, Simulation, Strategy",USD,39.99,"Single-player, Steam Achievements, Tracked Controller Support, VR Only, Steam Cloud, Family Sharing",0.876398332967756,0.8018883883013924,750000.0,31
1268750,Starship Troopers: Extermination,Offworld,Offworld,,23121,3329,"500,000 .. 1,000,000",464,178,427,355,189,"Action, Indie, Early Access",USD,29.99,"Multi-player, Co-op, Online Co-op, Partial Controller Support, Family Sharing",0.8741398865784499,0.8239365726869303,750000.0,20
1295510,DRAGON QUEST XI S: Echoes of an Elusive Age - Definitive Edition,Square Enix,Square Enix,,7573,491,"200,000 .. 500,000",3735,383,3840,383,1008,"Adventure, RPG",USD,39.99,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Tablet, Family Sharing",0.9391121031746031,0.8132872227872137,350000.0,30
1296610,Peglin,Red Nexus Games Inc.,"Red Nexus Games Inc., IndieArk",,8594,1896,"200,000 .. 500,000",845,0,796,0,573,"Casual, Indie, RPG, Strategy, Early Access",USD,19.99,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Stats, Family Sharing",0.819256434699714,0.7894282981464398,350000.0,27
